code,icao,ident,name,city,state,lat,lon,type,runways
ART,KART,KART,Watertown International Airport,Watertown,NY,43.991901,-76.021698,medium_airport,2.0
ABL,PAFM,PAFM,Ambler Airport,Ambler,AK,67.105529,-157.855339,medium_airport,1.0
FBK,PAFB,PAFB,Ladd Army Airfield,Fairbanks,AK,64.837502,-147.613998,medium_airport,1.0
ASE,KASE,KASE,Aspen-Pitkin County Airport (Sardy Field),Aspen,CO,39.223202,-106.869003,medium_airport,1.0
FAI,PAFA,PAFA,Fairbanks International Airport,Fairbanks,AK,64.815102,-147.856003,medium_airport,3.0
ENA,PAEN,PAEN,Kenai Municipal Airport,Kenai,AK,60.570946,-151.245174,medium_airport,2.0
EMK,PAEM,PAEM,Emmonak Airport,Emmonak,AK,62.78609848,-164.4909973,medium_airport,1.0
AST,KAST,KAST,Astoria Regional Airport,Astoria,OR,46.158000946,-123.878997803,medium_airport,2.0
EIL,PAEI,PAEI,Eielson Air Force Base,Fairbanks,AK,64.66570282,-147.102005,medium_airport,1.0
EHM,PAEH,PAEH,Cape Newenham LRRS Airport,Cape Newenham,AK,58.6464004517,-162.06300354,medium_airport,1.0
ATW,KATW,KATW,Appleton International Airport,Appleton,WI,44.258515,-88.519,medium_airport,2.0
ATY,KATY,KATY,Watertown Regional Airport,Watertown,SD,44.91400146,-97.15470123,medium_airport,2.0
MRI,PAMR,PAMR,Merrill Field,Anchorage,AK,61.212792,-149.843988,medium_airport,1.0
AUG,KAUG,KAUG,Augusta State Airport,Augusta,ME,44.320598602299995,-69.7973022461,medium_airport,1.0
EDF,PAED,PAED,Elmendorf Air Force Base,Anchorage,AK,61.251709,-149.807097,medium_airport,2.0
MYU,PAMY,PAMY,Mekoryuk Airport,Mekoryuk,AK,60.372338,-166.269751,medium_airport,1.0
AUW,KAUW,KAUW,Wausau Downtown Airport,Wausau,WI,44.9262008667,-89.6266021729,medium_airport,3.0
AVL,KAVL,KAVL,Asheville Regional Airport,Asheville,NC,35.435488,-82.541853,medium_airport,1.0
DUT,PADU,PADU,Tom Madsen (Dutch Harbor) Airport,Unalaska,AK,53.89881,-166.544996,medium_airport,1.0
LUR,PALU,PALU,Cape Lisburne LRRS Airport,Cape Lisburne,AK,68.875099,-166.110001,medium_airport,1.0
VDZ,PAVD,PAVD,Valdez Pioneer Field,Valdez,AK,61.132712,-146.246567,medium_airport,1.0
ACY,KACY,KACY,Atlantic City International Airport,Atlantic City,NJ,39.456201,-74.577511,medium_airport,2.0
CRW,KCRW,KCRW,Yeager Airport,Charleston,WV,38.3731,-81.593201,medium_airport,1.0
TXK,KTXK,KTXK,Texarkana Regional Airport (Webb Field),Texarkana,AR,33.453701,-93.990997,medium_airport,2.0
CNU,KCNU,KCNU,Chanute Martin Johnson Airport,Chanute,KS,37.668173,-95.486727,medium_airport,1.0
HNM,PHHN,PHHN,Hana Airport,Hana,HI,20.795601,-156.014008,medium_airport,1.0
CNY,KCNY,KCNY,Canyonlands Regional Airport,Moab,UT,38.755001,-109.754997,medium_airport,1.0
COD,KCOD,KCOD,Yellowstone Regional Airport,Cody,WY,44.520199,-109.024002,medium_airport,1.0
JHM,PHJH,PHJH,Kapalua Airport,Lahaina,HI,20.9629,-156.673004,medium_airport,1.0
DET,KDET,KDET,Coleman A. Young Municipal Airport,Detroit,MI,42.40919876,-83.00990295,medium_airport,1.0
COE,KCOE,KCOE,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene,ID,47.7743,-116.82,medium_airport,2.0
NPT,KUUU,KUUU,Newport State Airport,Newport,RI,41.532207,-71.281039,medium_airport,
HTV,KUTS,KUTS,Huntsville Regional Airport,Huntsville,TX,30.7469005585,-95.5871963501,medium_airport,1.0
JRF,PHJR,PHJR,Kalaeloa Airport,Kapolei,HI,21.3074,-158.070009,medium_airport,3.0
CON,KCON,KCON,Concord Municipal Airport,Concord,NH,43.20270157,-71.50229645,medium_airport,2.0
DEC,KDEC,KDEC,Decatur Airport,Decatur,IL,39.834598541259766,-88.8656997680664,medium_airport,3.0
COU,KCOU,KCOU,Columbia Regional Airport,Columbia,MO,38.8181,-92.219597,medium_airport,2.0
COF,KCOF,KCOF,Patrick Space Force Base,Cocoa Beach,FL,28.2349,-80.6101,medium_airport,2.0
UOX,KUOX,KUOX,University Oxford Airport,Oxford,MS,34.384300231934,-89.536796569824,medium_airport,1.0
CNM,KCNM,KCNM,Cavern City Air Terminal,Carlsbad,NM,32.337501525878906,-104.26300048828124,medium_airport,4.0
TWF,KTWF,KTWF,Joslin Field Magic Valley Regional Airport,Twin Falls,ID,42.4818,-114.487999,medium_airport,2.0
TVF,KTVF,KTVF,Thief River Falls Regional Airport,Thief River Falls,MN,48.065701,-96.184998,medium_airport,1.0
DIK,KDIK,KDIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,ND,46.797533,-102.801905,medium_airport,2.0
VGT,KVGT,KVGT,North Las Vegas Airport,Las Vegas,NV,36.209074,-115.193982,medium_airport,3.0
DHT,KDHT,KDHT,Dalhart Municipal Airport,Dalhart,TX,36.0225982666,-102.54699707,medium_airport,2.0
CLL,KCLL,KCLL,Easterwood Field,College Station,TX,30.5886,-96.3638,medium_airport,2.0
FYU,PFYU,PFYU,Fort Yukon Airport,Fort Yukon,AK,66.571651,-145.249987,medium_airport,1.0
VAD,KVAD,KVAD,Moody Air Force Base,Valdosta,GA,30.9678001404,-83.1930007935,medium_airport,2.0
CLM,KCLM,KCLM,William R Fairchild International Airport,Port Angeles,WA,48.120201,-123.5,medium_airport,2.0
DHN,KDHN,KDHN,Dothan Regional Airport,Dothan,AL,31.321300506591797,-85.44960021972656,medium_airport,2.0
CMI,KCMI,KCMI,University of Illinois Willard Airport,Savoy,IL,40.039819,-88.276249,medium_airport,3.0
CMX,KCMX,KCMX,Houghton County Memorial Airport,Hancock,MI,47.168399810791016,-88.48909759521484,medium_airport,2.0
VCT,KVCT,KVCT,Victoria Regional Airport,Victoria,TX,28.85260009765625,-96.9185028076172,medium_airport,2.0
VBG,KVBG,KVBG,Vandenberg Space Force Base,Lompoc,CA,34.737301,-120.584,medium_airport,1.0
TVL,KTVL,KTVL,Lake Tahoe Airport,South Lake Tahoe,CA,38.89390182495117,-119.99500274658205,medium_airport,1.0
VEL,KVEL,KVEL,Vernal Regional Airport,Vernal,UT,40.436214,-109.511661,medium_airport,1.0
TVC,KTVC,KTVC,Cherry Capital Airport,Traverse City,MI,44.741402,-85.582199,medium_airport,2.0
CPR,KCPR,KCPR,Casper-Natrona County International Airport,Casper,WY,42.907381,-106.461609,medium_airport,2.0
DDC,KDDC,KDDC,Dodge City Regional Airport,Dodge City,KS,37.76340103149414,-99.9655990600586,medium_airport,2.0
DAB,KDAB,KDAB,Daytona Beach International Airport,Daytona Beach,FL,29.18255,-81.059464,medium_airport,3.0
CTB,KCTB,KCTB,Cut Bank International Airport,Cut Bank,MT,48.608657,-112.378183,medium_airport,2.0
UIN,KUIN,KUIN,Quincy Regional Airport Baldwin Field,Quincy,IL,39.942699,-91.194603,medium_airport,3.0
ITO,PHTO,PHTO,Hilo International Airport,Hilo,HI,19.72135,-155.045428,medium_airport,2.0
DAA,KDAA,KDAA,Davison Army Air Field,Fort Belvoir,VA,38.715000152600005,-77.1809997559,medium_airport,1.0
CUB,KCUB,KCUB,Jim Hamilton L.B. Owens Airport,Columbia,SC,33.970500946,-80.9952011108,medium_airport,1.0
CSV,KCSV,KCSV,Crossville Memorial Airport Whitson Field,Crossville,TN,35.95131,-85.08499,medium_airport,1.0
PIZ,PPIZ,PPIZ,Point Lay LRRS Airport,Point Lay,AK,69.732903,-163.005005,medium_airport,1.0
CVN,KCVN,KCVN,Clovis Municipal Airport,Clovis,NM,34.426594,-103.078794,medium_airport,2.0
CSN,KCXP,KCXP,Carson Airport,Carson City,NV,39.194331,-119.734312,medium_airport,1.0
CVO,KCVO,KCVO,Corvallis Municipal Airport,Corvallis,OR,44.49720001,-123.2900009,medium_airport,2.0
CVS,KCVS,KCVS,Cannon Air Force Base,Clovis,NM,34.382801,-103.321999,medium_airport,2.0
CWA,KCWA,KCWA,Central Wisconsin Airport,Mosinee,WI,44.777448,-89.670238,medium_airport,2.0
CXO,KCXO,KCXO,Conroe-North Houston Regional Airport,Houston,TX,30.351801,-95.414497,medium_airport,2.0
CYS,KCYS,KCYS,Cheyenne Regional Jerry Olson Field,Cheyenne,WY,41.155701,-104.811997,medium_airport,2.0
SCE,KUNV,KUNV,State College Regional Airport,State College,PA,40.849374,-77.84852,medium_airport,1.0
UKI,KUKI,KUKI,Ukiah Municipal Airport,Ukiah,CA,39.125999,-123.200996,medium_airport,1.0
CSG,KCSG,KCSG,Columbus Airport,Columbus,GA,32.516415,-84.939602,medium_airport,2.0
MKK,PHMK,PHMK,Molokai Airport,Kaunakakai,HI,21.152901,-157.095993,medium_airport,2.0
MUE,PHMU,PHMU,Waimea Kohala Airport,Waimea (Kamuela),HI,20.001301,-155.667999,medium_airport,1.0
NGF,PHNG,PHNG,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe,HI,21.4505,-157.768005,medium_airport,1.0
LNY,PHNY,PHNY,Lanai Airport,Lanai City,HI,20.785675,-156.951324,medium_airport,1.0
CRE,KCRE,KCRE,Grand Strand Airport,North Myrtle Beach,SC,33.8116989136,-78.72389984130001,medium_airport,1.0
CRG,KCRG,KCRG,Jacksonville Executive at Craig Airport,Jacksonville,FL,30.3362998962,-81.51439666750001,medium_airport,2.0
DAG,KDAG,KDAG,Barstow Daggett Airport,Daggett,CA,34.85369873,-116.7870026,medium_airport,2.0
CRP,KCRP,KCRP,Corpus Christi International Airport,Corpus Christi,TX,27.770399,-97.501198,medium_airport,2.0
WKK,5A8,5A8,Aleknagik / New Airport,Aleknagik,AK,59.2826004028,-158.617996216,medium_airport,
DBQ,KDBQ,KDBQ,Dubuque Regional Airport,Dubuque,IA,42.402,-90.709503,medium_airport,2.0
TYR,KTYR,KTYR,Tyler Pounds Regional Airport,Tyler,TX,32.35409927368164,-95.40239715576172,medium_airport,3.0
DAY,KDAY,KDAY,James M. Cox Dayton International Airport,Dayton,OH,39.902401,-84.219398,medium_airport,3.0
CDC,KCDC,KCDC,Cedar City Regional Airport,Cedar City,UT,37.70100021362305,-113.0989990234375,medium_airport,2.0
DAN,KDAN,KDAN,Danville Regional Airport,Danville,VA,36.572899,-79.336098,medium_airport,2.0
CLD,KCRQ,KCRQ,McClellan-Palomar Airport,Carlsbad,CA,33.1283,-117.279999,medium_airport,1.0
DLF,KDLF,KDLF,Laughlin Air Force Base,Del Rio,TX,29.359501,-100.778002,medium_airport,3.0
BKH,PHBK,PHBK,Barking Sands Airport,Kekaha,HI,22.0228,-159.785004,medium_airport,1.0
VIS,KVIS,KVIS,Visalia Municipal Airport,Visalia,CA,36.318699,-119.392998,medium_airport,1.0
VPS,KVPS,KVPS,Destin-Fort Walton Beach Airport,Valparaiso,FL,30.481315,-86.515839,medium_airport,2.0
CHA,KCHA,KCHA,Chattanooga Metropolitan Airport (Lovell Field),Chattanooga,TN,35.035301,-85.203796,medium_airport,2.0
VPZ,KVPZ,KVPZ,Porter County Municipal Airport,Valparaiso,IN,41.45399857,-87.00710297,medium_airport,2.0
VQQ,KVQQ,KVQQ,Cecil Airport,Jacksonville,FL,30.2187,-81.876701,medium_airport,4.0
CGI,KCGI,KCGI,Cape Girardeau Regional Airport,Cape Girardeau,MO,37.2253,-89.570801,medium_airport,2.0
TTD,KTTD,KTTD,Portland Troutdale Airport,Portland,OR,45.54940032959,-122.40100097656,medium_airport,1.0
CGF,KCGF,KCGF,Cuyahoga County Airport,Cleveland,OH,41.5651016235,-81.4863967896,medium_airport,1.0
VRB,KVRB,KVRB,Vero Beach Regional Airport,Vero Beach,FL,27.6556,-80.417901,medium_airport,3.0
DOV,KDOV,KDOV,Dover Civil Air Terminal/Dover Air Force Base,Dover,DE,39.129501,-75.466003,medium_airport,2.0
DLH,KDLH,KDLH,Duluth International Airport,Duluth,MN,46.841873,-92.198746,medium_airport,2.0
VTN,KVTN,KVTN,Miller Field,Valentine,NE,42.856211,-100.549192,medium_airport,2.0
DRA,KDRA,KDRA,Desert Rock Airport,Mercury,NV,36.6194,-116.032997,medium_airport,1.0
YAK,PAYA,PAYA,Yakutat Airport,Yakutat,AK,59.508717,-139.660435,medium_airport,2.0
CHO,KCHO,KCHO,Charlottesville Albemarle Airport,Charlottesville,VA,38.13859939575195,-78.4529037475586,medium_airport,1.0
WWA,PAWS,PAWS,Wasilla Airport,Wasilla,AK,61.571701,-149.539993,medium_airport,1.0
DRI,KDRI,KDRI,Beauregard Regional Airport,DeRidder,LA,30.831699,-93.339897,medium_airport,2.0
CEW,KCEW,KCEW,Bob Sikes Airport,Crestview,FL,30.778799057,-86.522102356,medium_airport,1.0
AIN,PAWI,PAWI,Wainwright Airport,Wainwright,AK,70.638,-159.994995,medium_airport,1.0
CEF,KCEF,KCEF,Westover Metropolitan Airport / Westover Air Reserve Base,Chicopee,MA,42.194,-72.534798,medium_airport,2.0
WRG,PAWG,PAWG,Wrangell Airport,Wrangell,AK,56.48429871,-132.3699951,medium_airport,1.0
CEC,KCEC,KCEC,Jack Mc Namara Field Airport,Crescent City,CA,41.778929,-124.236403,medium_airport,2.0
SWD,PAWD,PAWD,Seward Airport,Seward,AK,60.130478,-149.418612,medium_airport,1.0
DRO,KDRO,KDRO,Durango La Plata County Airport,Durango,CO,37.151501,-107.753998,medium_airport,1.0
CDS,KCDS,KCDS,Childress Municipal Airport,Childress,TX,34.4337997437,-100.288002014,medium_airport,2.0
DRT,KDRT,KDRT,Del Rio International Airport,Del Rio,TX,29.3742008209,-100.927001953,medium_airport,1.0
TRM,KTRM,KTRM,Jacqueline Cochran Regional Airport,Palm Springs,CA,33.62670135498,-116.16000366211,medium_airport,2.0
CDR,KCDR,KCDR,Chadron Municipal Airport,Chadron,NE,42.837601,-103.095001,medium_airport,2.0
TKF,KTRK,KTRK,Truckee Tahoe Airport,Truckee,CA,39.318628,-120.140562,medium_airport,2.0
CEZ,KCEZ,KCEZ,Cortez Municipal Airport,Cortez,CO,37.303001,-108.627998,medium_airport,1.0
VOK,KVOK,KVOK,Volk Field,Camp Douglas,WI,43.938999,-90.253403,medium_airport,1.0
DPA,KDPA,KDPA,Dupage Airport,Chicago/West Chicago,IL,41.90779877,-88.24859619,medium_airport,4.0
DMA,KDMA,KDMA,Davis Monthan Air Force Base,Tucson,AZ,32.1665000916,-110.883003235,medium_airport,1.0
DMN,KDMN,KDMN,Deming Municipal Airport,Deming,NM,32.262298584,-107.721000671,medium_airport,2.0
DLS,KDLS,KDLS,Columbia Gorge Regional Airport,Dallesport / The Dalles,OR,45.620979,-121.170777,medium_airport,2.0
CIU,KCIU,KCIU,Chippewa County International Airport,Kincheloe,MI,46.242038,-84.462082,medium_airport,2.0
CKB,KCKB,KCKB,North Central West Virginia Airport,Bridgeport,WV,39.2966,-80.228104,medium_airport,1.0
TUP,KTUP,KTUP,Tupelo Regional Airport,Tupelo,MS,34.26810073852539,-88.7698974609375,medium_airport,1.0
DNL,KDNL,KDNL,Daniel Field,Augusta,GA,33.4664993286,-82.0393981934,medium_airport,2.0
TTN,KTTN,KTTN,Trenton Mercer Airport,Ewing Township,NJ,40.276699,-74.813499,medium_airport,2.0
VNY,KVNY,KVNY,Van Nuys Airport,Van Nuys,CA,34.209801,-118.489998,medium_airport,2.0
VLD,KVLD,KVLD,Valdosta Regional Airport,Valdosta,GA,30.782499313354492,-83.27670288085938,medium_airport,2.0
CID,KCID,KCID,The Eastern Iowa Airport,Cedar Rapids,IA,41.884701,-91.7108,medium_airport,2.0
TLT,PALT,TLT,Tuluksak Airport,Tuluksak,AK,61.086973,-160.922842,small_airport,1.0
OUN,KOUN,KOUN,University of Oklahoma Westheimer Airport,Norman,OK,35.2456,-97.472099,small_airport,2.0
DBS,KU41,U41,Dubois Municipal Airport,Dubois,ID,44.162057,-112.220581,small_airport,1.0
MDO,PAMD,PAMD,Middleton Island Airport,Middleton Island,AK,59.4499015808,-146.307006836,small_airport,1.0
TYE,TYE,TYE,Tyonek Airport,Tyonek,AK,61.076556,-151.131363,small_airport,1.0
PSN,KPSN,KPSN,Palestine Municipal Airport,Palestine,TX,31.779699325562,-95.706298828125,small_airport,2.0
TCT,PPCT,TCT,Takotna Airport,Takotna,AK,62.993206,-156.029026,small_airport,1.0
PGL,KPQL,KPQL,Trent Lott International Airport,Pascagoula,MS,30.462799072266,-88.529197692871,small_airport,1.0
KYK,PAKY,PAKY,Karluk Airport,Karluk,AK,57.565919,-154.453762,small_airport,
KAL,PAKV,PAKV,Kaltag Airport,Kaltag,AK,64.31864,-158.74197,small_airport,1.0
CRO,US-12648,US-12648,Corcoran Airport,Corcoran,CA,36.102661,-119.594815,small_airport,1.0
PTS,KPTS,KPTS,Atkinson Municipal Airport,Pittsburg,KS,37.449501,-94.731102,small_airport,2.0
PGO,KPSO,KPSO,Stevens Field,Pagosa Springs,CO,37.28630066,-107.0559998,small_airport,1.0
OVE,KOVE,KOVE,Oroville Municipal Airport,Oroville,CA,39.487800598145,-121.62200164795,small_airport,2.0
PTT,KPTT,KPTT,Pratt Regional Airport,Pratt,KS,37.70159912,-98.74690247,small_airport,1.0
SMK,PAMK,PAMK,St Michael Airport,St Michael,AK,63.49010086,-162.1100006,small_airport,1.0
PUC,KPUC,KPUC,Carbon County Regional Airport / Buck Davis Field,Price,UT,39.613899,-110.751,small_airport,3.0
OWA,KOWA,KOWA,Owatonna Degner Regional Airport,Owatonna,MN,44.123402,-93.260597,small_airport,1.0
XFT,US-12783,US-12783,Big Pine Sands STOLGround,"Big Pine Key, Florida",FL,24.723717,-81.387856,small_airport,
MXY,PAMX,PAMX,Mc Carthy Airport,Mccarthy,AK,61.4370994568,-142.904006958,small_airport,1.0
KBC,Z91,Z91,Birch Creek Airport,Birch Creek,AK,66.2740020752,-145.824005127,small_airport,1.0
MLY,PAML,PAML,Manley Hot Springs Airport,Manley Hot Springs,AK,64.99188,-150.644102,small_airport,1.0
PTW,KPTW,KPTW,Heritage Field,Pottstown,PA,40.239601,-75.556702,small_airport,1.0
MOU,PAMO,PAMO,Mountain Village Airport,Mountain Village,AK,62.095401763916016,-163.6820068359375,small_airport,1.0
HLM,US-12649,US-12649,Park Township Airport,Holland,MI,42.795898,-86.162003,small_airport,
TSG,TSG,TSG,Tanacross Airport,Tanacross,AK,63.374401092499994,-143.335998535,small_airport,2.0
PTV,KPTV,KPTV,Porterville Municipal Airport,Porterville,CA,36.029598236084,-119.06300354004,small_airport,1.0
PQS,0AK,US-8450,Pilot Station Airport,Pilot Station,AK,61.96169,-162.941944,small_airport,
LMA,PAMH,PAMH,Minchumina Airport,Minchumina,AK,63.886002,-152.302002,small_airport,1.0
PRO,KPRO,KPRO,Perry Municipal Airport,Perry,IA,41.82799911,-94.15989685,small_airport,1.0
RCE,WA09,WA09,Roche Harbor Airport,Roche Harbor,WA,48.612301,-123.139,small_airport,2.0
PTN,KPTN,KPTN,Harry P Williams Memorial Airport,Patterson,LA,29.709499359131,-91.338996887207,small_airport,2.0
PTA,PALJ,PALJ,Port Alsworth Airport,Port Alsworth,AK,60.201681,-154.325863,small_airport,1.0
KLG,PALG,PALG,Kalskag Airport,Kalskag,AK,61.53630065917969,-160.34100341796875,small_airport,1.0
WBB,WBB,WBB,Stebbins Airport,Stebbins,AK,63.515999,-162.278,small_airport,
PSX,KPSX,KPSX,Palacios Municipal Airport,Palacios,TX,28.727500915527,-96.250999450684,small_airport,3.0
DTR,WN07,WN07,Decatur Shores Airport,Decatur,WA,48.500171,-122.813973,small_airport,
WSM,WSM,WSM,Wiseman Airport,Wiseman,AK,67.4046020508,-150.123001099,small_airport,
LKK,PAKL,PAKL,Kulik Lake Airport,Kulik Lake,AK,58.9821014404,-155.121002197,small_airport,2.0
LNI,PALN,PALN,Point Lonely Short Range Radar Site Airfield,Point Lonely,AK,70.911118,-153.237766,small_airport,1.0
OSC,KOSC,KOSC,Oscoda Wurtsmith Airport,Oscoda,MI,44.451599,-83.394096,small_airport,1.0
IKO,PAKO,PAKO,Nikolski Air Station,Nikolski,AK,52.941552,-168.849478,small_airport,1.0
OSX,KOSX,KOSX,Kosciusko Attala County Airport,Kosciusko,MS,33.090302,-89.542,small_airport,1.0
PSK,KPSK,KPSK,New River Valley Airport,Dublin,VA,37.137298583984,-80.678497314453,small_airport,1.0
PSF,KPSF,KPSF,Pittsfield Municipal Airport,Pittsfield,MA,42.4268,-73.2929,small_airport,2.0
OTG,KOTG,KOTG,Worthington Municipal Airport,Worthington,MN,43.65477,-95.577364,small_airport,2.0
KKA,PAKK,PAKK,Koyuk Alfred Adams Airport,Koyuk,AK,64.939499,-161.154007,small_airport,1.0
WCR,PALR,PALR,Chandalar Lake Airport,Chandalar Lake,AK,67.5045013428,-148.483001709,small_airport,1.0
GWV,WV66,WV66,Glendale Fokker Field,Glendale,WV,39.948699951200005,-80.7594985962,small_airport,
SXP,SXP,SXP,Nunam Iqua Airport,Nunam Iqua,AK,62.520599,-164.848006,small_airport,3.0
UKN,Y01,Y01,Waukon Municipal Airport,Waukon,IA,43.280498504639,-91.469497680664,small_airport,
KLN,PALB,PALB,Larsen Bay Airport,Larsen Bay,AK,57.53516,-153.976455,small_airport,
FWL,US-12647,US-12647,Farewell Airport,Farewell,AK,62.509327,-153.892279,small_airport,1.0
RTL,K0F3,US-0F3,Spirit Lake Municipal Airport,Okoboji,IA,43.387501,-95.139198,small_airport,1.0
UGB,UGB,UGB,Ugashik Bay Airport,Pilot Point,AK,57.424052,-157.74479,small_airport,1.0
PTB,KPTB,KPTB,Dinwiddie County Airport,Petersburg,VA,37.183799743652,-77.507400512695,small_airport,2.0
UUK,PAKU,PAKU,Ugnu-Kuparuk Airport,Kuparuk,AK,70.33080291750001,-149.598007202,small_airport,1.0
KMO,PAMB,PAMB,Manokotak Airport,Manokotak,AK,58.932056,-158.901886,small_airport,1.0
PSB,KPSB,KPSB,Mid-State Regional Airport,Philipsburg,PA,40.884399,-78.087303,small_airport,2.0
KKI,PFZK,Z13,Akiachak Airport,Akiachak,AK,60.913809,-161.493329,small_airport,
BCC,Z48,Z48,Bear Creek 3 Airport,Bear Creek,AK,63.5733160384,-156.149454117,small_airport,
MPS,KOSA,KOSA,Mount Pleasant Regional Airport,Mount Pleasant,TX,33.095501,-94.961502,small_airport,1.0
GMV,UT25,UT25,Monument Valley Airport,Oljato-Monument Valley,UT,37.015868,-110.202031,small_airport,1.0
SVS,PFSV,SVS,Stevens Village Airport,Stevens Village,AK,66.016727,-149.056835,small_airport,1.0
PFC,KPFC,KPFC,Pacific City State Airport,Pacific City,OR,45.199799,-123.961998,small_airport,
LPS,S31,S31,Lopez Island Airport,Lopez,WA,48.4838981628418,-122.93800354003906,small_airport,
TNC,PATC,PATC,Tin City Long Range Radar Station Airport,Tin City,AK,65.563103,-167.921997,small_airport,1.0
TAL,PATA,PATA,Ralph M Calhoun Memorial Airport,Tanana,AK,65.1744,-152.108994,small_airport,1.0
ELI,PFEL,PFEL,Elim Airport,Elim,AK,64.6147,-162.272003,small_airport,1.0
KUK,PFKA,PFKA,Kasigluk Airport,Kasigluk,AK,60.872747,-162.5247,small_airport,1.0
SKW,PASW,PASW,Skwentna Airport,Skwentna,AK,61.9653015137,-151.190994263,small_airport,1.0
KNK,PFKK,PFKK,Kokhanok Airport,Kokhanok,AK,59.433248,-154.80217,small_airport,1.0
PHT,KPHT,KPHT,Henry County Airport,Paris,TN,36.338199615499995,-88.38289642330001,small_airport,1.0
UMM,PAST,PAST,Summit Airport,Cantwell,AK,63.331501,-149.126999,small_airport,1.0
KOT,PFKO,PFKO,Kotlik Airport,Kotlik,AK,63.030602,-163.533005,small_airport,1.0
SMU,PASP,PASP,Sheep Mountain Airport,Sheep Mountain,AK,61.8120002747,-147.507003784,small_airport,
PHP,KPHP,KPHP,Philip Airport,Philip,SD,44.048527,-101.600933,small_airport,2.0
SOV,PASO,PASO,Seldovia Airport,Seldovia,AK,59.442981,-151.705227,small_airport,
KYU,PFKU,PFKU,Koyukuk Airport,Koyukuk,AK,64.876099,-157.727005,small_airport,1.0
KWT,PFKW,PFKW,Kwethluk Airport,Kwethluk,AK,60.790298,-161.444,small_airport,1.0
ORV,PFNO,PFNO,Robert (Bob) Curtis Memorial Airport,Noorvik,AK,66.817902,-161.018997,small_airport,1.0
SKK,PFSH,PFSH,Shaktoolik Airport,Shaktoolik,AK,64.371101,-161.223999,small_airport,1.0
KSM,PASM,PASM,St Mary's Airport,St Mary's,AK,62.060501,-163.302002,small_airport,1.0
SLQ,PASL,PASL,Sleetmute Airport,Sleetmute,AK,61.7005,-157.166,small_airport,1.0
WLK,PASK,PASK,Selawik Airport,Selawik,AK,66.600098,-159.985992,small_airport,1.0
PIM,KPIM,KPIM,Harris County Airport,Pine Mountain,GA,32.8406982422,-84.8824005127,small_airport,1.0
